x,y,z
-61.6324,113.018,-64.8999
-63.4285,119.584,-66.3354
-59.4927,119.998,-69.3638
-51.659,119.135,-69.8835
-61.2466,120.691,-70.6894
-53.4476,113.38,-66.7333
-57.7725,118.04,-66.3328
-57.3595,118.65,-63.4987
-62.0066,116.6,-70.7994
-54.3336,113.916,-66.7376
-55.8299,116.155,-68.0512
-64.1608,119.04,-69.1158
-62.4176,120.227,-62.7351
-56.0856,118.299,-67.0931
-50.7805,118.352,-66.7227
-53.1761,117.351,-68.8535
-51.7265,123.172,-66.3621
-58.25,119.815,-65.9179
-60.0504,125.835,-67.2387
-54.6884,121.139,-63.4021
-57.4636,120.441,-67.4857
-58.4963,118.829,-65.8524
-54.038,116.934,-71.9444
-59.3024,116.811,-66.3366
-58.3078,115.169,-71.1546
-55.5384,123.595,-65.1202
-55.7399,118.264,-61.7448
-52.6451,112.558,-67.1265
-57.0268,120.271,-66.3224
-60.4384,117.304,-64.9202
-56.9923,122.174,-64.4114
-53.803,114.802,-61.7504
-59.7005,120.032,-65.9943
-57.0107,118.502,-67.9983
-55.6275,117.37,-66.1341
-55.8001,111.386,-65.14
-55.5884,126.33,-68.4995
-60.1555,113.811,-72.4328
-55.296,116.513,-64.4217
-61.2644,121.475,-71.5615
-60.1087,118.749,-66.6314
-59.6916,119.366,-66.7812
-53.5569,119.516,-66.086
-59.4348,117.102,-63.8707
-54.8912,117.501,-66.9994
-51.146,122.305,-67.834
-58.9694,117.431,-66.5664
-63.9993,118.323,-69.486
-56.8568,118.775,-61.7649
-53.9833,119.648,-68.0177
-56.1855,122.099,-64.6582
-59.1829,119.536,-66.265
-58.7041,118.751,-65.2327
-53.0371,118.642,-66.9025
-59.295,125.172,-66.9905
-55.7999,124.669,-61.7188
-59.9082,120.026,-61.7443
-53.1858,117.279,-72.7243
-61.8399,121.875,-70.076
-55.0339,116.853,-63.8622
-55.9538,119.504,-67.5206
-57.7758,123.168,-63.8029
-56.5831,121.12,-69.7172
-55.9105,120.685,-65.9313
-53.4985,119.952,-68.9189
-60.2046,114.675,-72.7282
-54.1865,125.487,-68.6969
-58.5865,118.366,-70.0262
-55.4754,119.078,-68.3513
-57.3818,119.885,-67.9027
-59.4237,123.926,-68.497
-55.8173,117.543,-67.8939
-53.7587,119.364,-67.4606
-60.22,114.988,-68.4669
-52.882,119.596,-65.6672
-54.8835,123.43,-61.7374
-57.9431,125.519,-67.6571
-58.1868,115.943,-67.1335
-52.0033,117.192,-69.7791
-64.1021,116.721,-64.0572
-52.1765,121.666,-66.5065
-50.5564,123.102,-66.149
-59.7096,122.863,-70.6886
-60.3593,123.359,-66.0267
-50.0953,120.885,-66.1179
-59.6447,125.838,-64.6753
-57.6852,119.736,-63.9107
-55.5647,117.863,-66.551
-54.6841,116.91,-64.5164
-54.0088,119.0,-68.9678
-62.7195,123.708,-68.505
-56.9745,119.071,-70.5877
-58.7768,121.495,-63.7582
-56.156,120.981,-70.8106
-55.2551,119.77,-64.4579
-63.4995,113.626,-64.892
-61.3272,117.216,-65.1378
-57.5959,117.121,-67.372
-55.0861,113.499,-70.5914
-59.3296,119.322,-70.5949
-57.2052,116.208,-64.8296
-53.3468,121.118,-68.6692
-52.8847,118.733,-61.7473
-55.5028,116.402,-65.6273
-59.2188,120.189,-67.0064
-55.245,120.189,-66.6776
-60.9954,119.992,-63.3123
-55.7106,121.926,-70.2255
-55.6638,124.399,-64.1822
-60.2829,117.472,-63.9829
-61.9261,115.629,-68.7941
-61.2152,118.074,-70.8504
-63.7951,123.338,-65.7583
-53.0311,114.133,-65.439
-53.6212,113.387,-62.9738
-52.1675,117.07,-66.4183
-52.8851,120.634,-65.4884
-54.8466,117.105,-61.7368
-56.8803,117.918,-67.3221
-56.3112,122.276,-66.8259
-57.4911,111.994,-65.8804
-52.3985,119.371,-66.0975
-60.3747,120.022,-66.5868
-63.647,119.061,-70.0572
-52.4207,120.268,-63.0857
-62.0155,116.526,-67.6388
-57.989,122.866,-70.8916
-55.4141,122.296,-68.8994
-55.4731,123.72,-69.0369
-61.3811,124.187,-62.5614
-53.697,122.493,-63.8119
-54.6217,114.429,-64.1719
-56.9858,115.91,-66.289
-50.1415,116.198,-67.2424
-62.6156,119.072,-64.2678
-56.4889,119.005,-69.6649
-58.2315,120.554,-68.1374
-58.2065,116.525,-67.7899
-56.5002,115.803,-66.7017
-52.5712,122.651,-65.0861
-56.6836,118.29,-62.4129
-51.5121,116.68,-65.8138
-58.0945,117.505,-63.4425
-53.1166,116.402,-62.545
-59.9863,112.309,-66.7361
-53.7417,116.297,-66.1885
-60.8208,122.684,-68.2097
-52.8965,114.804,-71.3221
-63.2783,120.276,-68.9448
-58.6226,118.655,-63.3304
-55.1649,118.563,-66.5853
-58.0882,117.578,-61.7304
-61.8551,115.797,-66.9214
-52.3326,122.926,-62.8505
-52.1881,118.404,-68.734
-53.4574,115.132,-70.0223
-57.547,127.427,-65.5496
-48.3609,118.184,-67.1757
-54.96,118.76,-64.6051
-54.6221,112.987,-69.4587
-60.051,117.563,-70.1787
-54.6275,119.95,-72.7219
-57.1345,119.016,-65.376
-56.8624,117.486,-66.5576
-55.928,118.303,-65.6469
-56.4542,119.892,-63.8828
-52.5883,116.287,-64.8087
-54.0881,119.664,-63.0705
-55.0483,120.47,-70.0677
-62.5327,118.953,-66.082
-57.9,116.087,-63.8
-54.4917,119.163,-67.5589
-53.0351,117.882,-65.8105
-53.0473,116.381,-67.3745
-49.8971,122.858,-66.9616
-56.0303,118.973,-68.9879
-53.021,119.815,-67.2105
-60.244,121.742,-68.8022
-60.6699,120.82,-62.5392
-57.3891,117.559,-68.8585
-55.765,120.481,-67.7037
-58.2231,122.913,-67.8871
-55.1012,116.444,-65.0435
-54.7615,114.62,-66.9889
-55.1751,113.568,-68.136
-50.7478,119.727,-64.7376
-57.9023,121.104,-68.3342
-56.7057,122.921,-70.9304
-59.2754,118.423,-69.503
-55.7851,120.465,-68.1396
-52.3538,123.472,-69.0504
-58.0911,118.441,-66.4638
-54.9478,124.291,-64.1905
-56.4826,120.256,-62.4549
-53.1609,113.681,-69.4063
-57.704,119.699,-68.6621
-52.8121,120.604,-68.0566
-53.3601,118.505,-68.1998
-53.585,119.706,-64.67
-57.9889,116.341,-61.7663
-59.2116,119.76,-70.0107
-60.9703,115.943,-62.7368
-56.2488,116.024,-62.4776
-59.3812,127.171,-63.7478
-54.9753,114.415,-70.4556
-53.8223,122.499,-67.9297
-53.2178,118.97,-62.4936
-51.3978,118.465,-62.5789
-57.5511,118.946,-64.8974
-50.8493,118.566,-67.6332
-60.7475,119.417,-70.2994
-53.0453,119.696,-72.7172
-53.3358,115.034,-66.6251
-53.0262,119.979,-65.0569
-57.8066,116.591,-64.9905
-51.6052,126.224,-66.6133
-58.4031,114.385,-72.6876
-62.5332,117.59,-72.4879
-55.2112,122.027,-65.5339
-55.5406,118.947,-67.3536
-55.3714,127.182,-65.1773
-54.1957,117.498,-68.0872
-51.5419,114.199,-64.792
-55.0349,117.962,-66.6705
-54.482,117.929,-67.8883
-50.2445,117.323,-66.7556
-55.3243,118.106,-67.4178
-54.3539,118.624,-67.9493
-54.0255,125.126,-66.3333
-54.5736,118.418,-71.0125
-61.0654,118.973,-71.0385
-57.4906,119.495,-66.419
-56.2454,119.886,-69.0659
-51.8205,119.832,-67.426
-57.6344,122.812,-67.2241
-57.6988,116.153,-65.5915
-59.9467,114.277,-63.7594
-53.8448,116.984,-63.4566
-58.0626,116.511,-70.2585
-62.7874,119.919,-65.6049
-54.1824,120.484,-66.1579
-49.4111,119.748,-68.6433
-58.6226,117.322,-62.503
-52.7614,120.898,-62.5831
-51.493,125.67,-65.092
-56.2149,114.747,-67.6919
-56.0443,120.052,-67.9125
-48.5782,116.634,-66.4613
-56.3388,113.576,-69.6319
-52.9129,122.211,-69.0136
-56.0075,119.38,-63.9635
-54.0824,114.559,-68.5286
-53.5622,120.265,-69.9746
-57.432,122.543,-66.5986
-57.3814,118.153,-67.1649
-56.3428,114.055,-71.1499
-61.1919,119.846,-67.8206
-52.5076,114.081,-63.6378
-62.6007,120.021,-64.4779
-51.0939,122.0,-64.7185
-53.9484,118.882,-68.3211
-55.3485,119.146,-67.0785
-56.9266,118.112,-63.4879
-55.1168,117.268,-67.5337
-60.6952,119.958,-69.3898
-58.3228,117.724,-65.5327
-60.9082,126.303,-65.5055
-54.3194,122.056,-68.0983
-51.7304,121.571,-63.7467
-54.1247,120.604,-67.9645
-57.755,121.502,-67.9282
-56.3765,124.325,-67.7697
-53.3237,122.171,-70.053
-58.2211,122.654,-70.0825
-55.2216,121.496,-67.458
-54.9987,120.92,-72.0459
-57.7084,120.529,-63.0899
-55.7488,119.754,-67.7859
-54.8932,121.145,-65.5298
-57.2223,119.102,-66.3258
-58.0058,120.889,-62.4331
-60.4882,117.627,-63.1313
-57.7944,120.957,-66.3672
-53.9114,117.535,-66.4633
-55.5115,117.053,-64.3093
-56.4047,119.173,-67.5596
-53.6107,124.786,-63.7863
-56.1075,119.573,-69.6119
-56.0369,119.239,-68.4208
-56.585,121.299,-65.8725
-55.9649,117.904,-62.4855
-51.7237,112.903,-67.0208
-55.8987,118.813,-70.2255
-61.7941,114.925,-65.8324
-53.968,119.453,-71.2739
-63.5164,117.024,-70.075
-58.459,113.107,-64.4453
-54.0749,114.995,-72.1965
-56.4244,121.162,-63.4503
-56.269,122.296,-65.5952
-55.7326,118.318,-67.3225
-50.8169,120.727,-67.7027
-54.2581,121.826,-66.9941
-58.1009,123.833,-69.8052
-58.0722,118.497,-67.4557
-55.3516,116.186,-63.5787
-58.1246,118.36,-66.9431
-52.5632,118.402,-68.1701
-52.4487,119.947,-71.0999
-61.238,121.202,-68.8292
-55.175,121.579,-63.0155
-55.2018,120.169,-61.7267
-54.9006,119.372,-66.2856
-62.1112,118.129,-68.8087
-58.156,118.921,-67.1307
-54.0417,124.094,-66.2705
-54.4548,119.177,-66.5265
-53.0086,117.159,-64.0014
-59.6282,117.499,-68.3473
-53.2064,120.655,-69.3478
-52.2804,126.007,-65.7846
-55.998,119.276,-65.3125
-56.5522,116.245,-68.0204
-53.6551,121.305,-72.7501
-64.6188,120.36,-65.1951
-58.9027,114.154,-65.0717
-57.7576,122.684,-66.0338
-56.6631,119.416,-66.901
-56.0254,120.089,-68.3706
-54.6358,120.01,-67.4498
-59.4756,123.807,-61.7519
-58.4564,119.308,-69.2388
-53.537,117.999,-63.2234
-60.4453,127.803,-64.3976
-57.9835,119.656,-71.1807
-59.4221,121.564,-62.5186
-52.2341,117.127,-63.2435
-57.307,116.392,-70.914
-53.1058,124.816,-64.7056
-57.5927,120.045,-67.5379
-59.6956,115.404,-67.9846
-57.607,118.771,-68.8255
-53.4547,118.063,-68.8725
-54.099,116.645,-70.4603
-57.7803,114.278,-67.6875
-59.5501,117.409,-64.7117
-53.9789,116.989,-65.0762
-57.1557,121.191,-67.7716
-58.6718,117.072,-68.3425
-55.5711,115.872,-69.5214
-55.9944,117.571,-67.2033
-59.9688,120.116,-64.3995
-60.9944,119.528,-71.8729
-56.8068,123.192,-63.3429
-58.6311,120.927,-67.2517
-59.1444,125.046,-63.3082
-58.9821,118.868,-61.7694
-55.0929,120.321,-68.646
-56.9678,124.601,-62.612
-55.9791,118.938,-68.109
-56.3904,125.641,-63.4018
-60.0075,120.947,-63.8102
-63.8819,124.544,-64.7436
-56.9753,117.447,-67.5392
-58.3017,121.266,-64.8389
-64.091,115.438,-64.0287
-56.7132,120.247,-66.9698
-63.7699,122.025,-68.5326
-58.3769,114.167,-66.8496
-55.1051,120.063,-70.9114
-53.3298,116.916,-67.6395
-57.8093,117.869,-66.963
-55.0831,121.531,-68.0556
-55.294,122.096,-67.2997
-58.8024,117.29,-65.042
-59.0943,125.631,-68.7962
-53.4249,124.155,-69.4617
-56.5566,127.752,-65.9266
-55.1337,118.431,-70.6698
-57.554,125.024,-68.5996
-51.6658,121.543,-69.7251
-57.4455,116.732,-66.7303
-53.6105,120.876,-71.8924
-56.3566,125.754,-68.0685
-54.8709,116.501,-66.8382
-53.687,123.563,-62.5699
-62.4517,125.383,-64.8516
-61.8302,119.867,-69.0497
-59.461,115.589,-69.8634
-56.2115,115.81,-72.7383
-53.0245,123.993,-61.7401
-59.1738,121.321,-66.7177
-62.2031,116.85,-67.0188
-59.5171,118.379,-67.748
-52.7745,117.765,-64.6125
-58.1289,119.13,-67.5404
-53.1195,123.025,-67.702
-54.5761,117.372,-70.3634
-55.8799,118.467,-68.345
-53.0529,121.465,-65.3817
-62.6088,120.128,-68.3081
-53.2414,112.237,-63.7044
-55.6792,111.921,-66.8545
-51.0099,115.984,-69.7047
-54.5828,119.037,-65.8961
-56.1667,119.542,-61.7183
-53.4305,118.245,-67.4464
-58.8282,119.808,-67.4173
-56.1748,122.031,-67.7573
-60.1658,122.369,-71.8346
-60.5731,116.702,-70.3162
-50.02,118.625,-69.4206
-59.7693,124.161,-66.3208
-55.992,121.016,-69.5593
-55.3327,114.226,-66.4564
-59.769,121.81,-66.2396
-56.4554,116.081,-72.0091
-56.3527,115.316,-65.9643
-52.6678,122.995,-66.8813
-58.0019,118.085,-70.1215
-57.6051,123.577,-65.7954
-56.8512,115.259,-72.022
-57.3426,115.433,-66.0772
-60.4441,122.907,-66.8123
-55.4421,127.603,-66.774
-58.6778,120.463,-68.7093
-59.683,119.164,-61.7416
-54.3372,120.911,-64.4778
-56.6897,113.028,-67.5577
-54.6537,123.083,-62.5602
-57.4115,119.67,-72.1055
-59.322,120.681,-68.4432
-55.2783,113.843,-62.4665
-55.9893,118.983,-69.5776
-54.5167,116.138,-67.5021
-50.7206,115.31,-68.289
-57.8604,119.673,-66.8597
-60.7459,113.187,-66.731
-56.1768,119.585,-62.4995
-56.6629,120.981,-70.3689
-55.4627,121.728,-68.4731
-61.5724,121.918,-66.7284
-55.7493,119.628,-66.1977
-55.554,118.361,-70.23
-51.4183,119.382,-63.992
-53.7752,115.837,-64.1431
-56.4082,118.445,-64.9334
-53.9938,119.683,-61.7175
-53.3232,117.88,-71.9386
-61.8716,120.994,-66.9822
-53.5482,115.462,-68.9591
-57.6561,122.316,-70.5581
-54.5779,117.908,-62.441
-57.2629,123.117,-68.7171
-59.5337,114.099,-71.4279
-62.8845,118.071,-65.6002
-55.1701,119.254,-65.9341
-56.6935,125.546,-63.9457
-58.2162,122.854,-64.6556
-56.1056,119.56,-72.7308
-62.3421,114.328,-70.543
-60.0308,114.046,-65.967
-57.6834,120.369,-64.0122
-57.9528,112.471,-70.7239
-57.4964,120.12,-68.5385
-59.6151,119.162,-69.6108
-61.9751,123.633,-62.4307
-53.3794,116.6,-66.8331
-54.6086,118.266,-64.8567
-61.2544,115.593,-68.746
-55.5375,119.782,-66.6102
-51.4239,122.239,-62.7197
-54.9943,116.503,-62.4563
-49.6396,124.371,-67.7225
-58.6493,119.156,-67.1953
-49.4213,124.914,-66.9247
-55.3239,120.253,-63.3896
-54.6292,126.237,-68.313
-59.5143,122.266,-71.6902
-58.8398,115.653,-71.8976
-57.0603,119.581,-69.1076
-55.8658,118.908,-64.969
-57.0005,121.596,-68.0752
-59.1286,114.153,-68.0782
-55.3733,117.616,-68.4296
-53.7463,127.231,-65.6054
-57.7585,114.414,-68.5458
-54.9392,119.992,-66.0618
-58.9681,119.161,-72.7186
-64.0581,124.418,-65.7105
-55.7327,119.164,-63.2396
-57.0499,120.351,-67.2428
-61.7556,123.323,-68.0371
-52.0331,122.109,-69.7002
-61.1491,126.828,-67.1474
-58.8973,112.28,-66.7248
-59.7118,122.59,-65.6293
-60.7377,126.837,-67.7108
-51.9881,118.689,-71.7274
-54.6459,124.841,-68.1754
-52.3649,113.827,-67.9881
-60.2856,118.451,-61.7344
-56.572,120.51,-67.9532
-61.8018,117.4,-71.7828
-50.7692,120.858,-65.4715
-55.9899,112.825,-69.3798
-56.7036,122.296,-69.5567
-59.732,112.147,-65.7511
-51.2604,115.291,-69.698
-56.7115,118.269,-68.2903
-60.3159,119.186,-65.5269
-58.6131,120.938,-64.3755
-54.788,118.517,-72.1336
-59.9597,119.777,-70.7557
-60.4042,120.749,-61.7206
-58.1059,120.567,-69.7843
-54.3693,112.888,-66.4319
-60.2628,115.381,-66.8553
-54.4207,117.424,-67.4862
-57.7538,121.862,-68.4997
-53.6677,118.56,-63.7806
-56.3238,120.651,-67.2857
-53.2118,116.825,-70.6832
-56.6042,120.021,-72.0202
-59.3421,115.857,-64.1542
-59.6705,122.862,-61.747
-58.4214,113.398,-72.0156
-56.0118,120.346,-61.7321
-49.4004,118.846,-65.6901
-59.387,118.745,-65.4107
-56.7109,120.198,-70.4841
-49.3455,117.735,-68.4297
-53.6695,122.991,-67.2477
-59.1655,117.263,-67.896
-53.8649,121.581,-65.4996
-56.5209,121.663,-65.3349
-58.0277,120.669,-71.218
-55.0249,121.619,-70.3974
-54.1927,111.671,-65.0233
-51.8872,117.0,-71.9916
-58.4906,122.353,-70.9512
-60.0321,123.986,-69.7453
-58.682,115.976,-67.781
-59.1714,121.013,-66.2196
-55.1228,125.223,-62.1655
-62.1719,122.08,-64.7862
-56.7512,113.372,-66.655
-56.335,123.354,-64.8313
-63.9522,119.495,-65.6851
-56.0161,119.225,-66.2927
-60.4066,117.56,-68.6349
-57.5276,125.524,-65.2004
-49.4586,121.653,-68.483
-63.9153,122.411,-64.7514
-61.9147,118.668,-63.5934
-64.8606,121.902,-65.0468
-56.3514,120.507,-65.5479
-53.8723,118.31,-69.9157
-58.5592,113.135,-69.7292
-55.1683,117.09,-68.4756
-52.429,123.91,-66.259
-54.7183,114.361,-72.0808
-58.09,119.892,-69.4508
-59.1234,124.353,-69.7177
-55.9349,116.823,-65.3385
-55.291,123.168,-70.5652
-59.3779,118.18,-68.3651
-58.1434,115.153,-66.6583
-62.0415,120.753,-65.5029
-58.9611,121.481,-72.0203
-50.2818,122.376,-67.6253
-60.3846,119.147,-68.7777
-55.9303,119.014,-67.4951
-63.0501,118.7,-70.8892
-56.49,120.651,-71.4881
-50.1033,121.431,-68.8172
-55.8668,114.477,-67.0214
-59.9827,122.559,-63.7294
-62.4862,114.752,-64.8304
-57.6857,119.324,-67.643
-57.2284,117.654,-67.9661
-55.3627,122.906,-63.877
-59.8573,125.398,-63.7076
-56.3219,119.083,-66.5568
-56.1235,115.422,-68.0543
-58.4063,116.825,-69.5623
-54.6236,122.45,-70.042
-62.2604,121.478,-68.3363
-58.562,123.803,-69.1041
-56.8236,118.224,-70.1497
-56.3478,113.186,-71.6856
-59.3004,116.23,-63.1515
-54.4926,115.643,-62.5431
-57.3451,119.526,-65.5306
-59.4075,118.582,-63.351
-56.419,122.116,-68.3954
-55.3545,120.994,-69.8993
-60.2832,114.961,-69.714
-51.32,116.509,-69.1008
-56.5032,121.53,-69.1989
-52.1412,118.77,-63.8993
-60.5959,114.427,-64.7803
-62.0243,117.719,-65.1902
-61.5745,125.125,-68.3233
-54.9285,120.197,-68.25
-57.6658,118.53,-64.3157
-57.4284,118.57,-67.4948
-60.5255,121.278,-67.1055
-57.1175,115.082,-69.5346
-57.0291,119.704,-67.354
-53.5833,124.961,-65.5339
-62.9882,116.333,-64.5988
-63.4123,116.305,-69.4447
-57.0042,119.439,-71.5765
-63.8898,121.359,-65.8611
-56.2947,122.117,-61.7287
-52.5101,111.391,-64.1048
-56.9711,119.888,-67.9762
-61.5482,124.565,-64.5887
-54.2371,119.019,-63.6138
-53.5061,122.666,-65.9344
-58.2231,116.152,-69.6341
-57.0912,119.271,-66.8041
-57.2294,118.613,-66.9819
-51.5682,117.263,-67.6385
-56.9217,126.757,-66.3364
-62.7841,123.481,-67.4321
-61.9848,123.672,-64.1965
-51.7937,121.618,-62.5182
-61.015,118.576,-70.0124
-55.6152,122.252,-69.5436
-53.2672,123.317,-66.4908
-54.5544,120.313,-63.3279
-58.6745,120.536,-66.2042
-52.7743,113.364,-66.0884
-55.9692,117.591,-68.7201
-60.2353,118.57,-63.4709
-55.5148,120.385,-68.9927
-60.9856,115.922,-70.8715
-59.6015,114.895,-67.2057
-58.5636,116.87,-66.572
-58.9149,123.747,-66.1348
-57.6033,121.535,-69.5477
-62.3834,117.28,-67.7563
-58.2759,119.953,-67.146
-52.2221,123.191,-61.742
-55.4963,124.973,-67.6777
-61.7763,116.381,-64.1862
-52.1394,116.1,-71.6218
-55.7788,119.618,-72.1018
-60.7381,115.852,-71.8552
-53.8756,121.188,-67.9962
-60.2374,118.235,-72.7464
-53.3283,117.007,-66.2487
-52.2021,118.417,-67.4514
-57.7335,111.583,-64.8644
-58.3189,118.253,-68.7005
-53.7931,124.505,-61.7896
-58.806,119.072,-66.5031
-50.7523,118.386,-69.7928
-55.6133,116.425,-67.4884
-54.555,120.45,-66.9655
-56.8901,121.192,-65.4193
-53.4325,118.833,-71.0368
-53.8176,118.255,-62.4957
-58.0999,113.244,-67.3894
-56.4342,125.332,-68.8962
-56.2944,122.921,-66.8757
-62.7155,121.772,-63.2426
-58.1107,113.411,-70.5423
-51.1672,118.74,-66.193
-54.1302,127.233,-66.4424
-54.7179,119.282,-61.7169
-52.7047,117.61,-66.5285
-48.3856,119.159,-66.5528
-51.2424,123.422,-65.6394
-57.5365,124.691,-65.7427
-52.0979,121.567,-67.3973
-61.6308,117.444,-62.7795
-53.0325,121.432,-71.8212
-55.8845,126.788,-64.7644
-58.6885,120.406,-70.1849
-55.0575,122.353,-66.8492
-58.2808,116.128,-63.0955
-55.9391,123.728,-67.79
-51.0432,117.97,-68.1733
-55.9901,115.324,-68.9356
-56.9509,121.669,-61.6985
-62.2642,122.855,-64.0207
-57.7029,118.64,-67.0963
-55.0187,120.672,-62.9594
-53.8589,123.373,-65.8475
-54.9514,117.506,-71.6679
-57.2172,113.228,-71.7608
-58.924,120.638,-62.4528
-56.5678,118.1,-67.5685
-58.6934,116.545,-71.5329
-52.5533,120.495,-63.8282
-54.0757,118.966,-67.5138
-53.1665,122.594,-63.2488
-58.7271,114.576,-71.8587
-56.4651,117.22,-69.4828
-58.7992,117.061,-63.2812
-62.0648,120.077,-71.3096
-54.1886,116.43,-66.6639
-52.9154,121.926,-64.6991
-52.1482,121.686,-69.0642
-60.9182,121.37,-64.1483
-56.8788,119.216,-65.9114
-57.5508,124.397,-69.7092
-50.8237,123.173,-67.7766
-54.3982,114.718,-65.1367
-60.4646,118.023,-69.3202
-57.0214,121.623,-62.4659
-51.3856,113.948,-69.1779
-53.2594,120.367,-63.8811
-53.1361,119.43,-67.6954
-59.7877,124.531,-64.0119
-55.2079,117.721,-65.0115
-57.589,121.58,-66.51
-57.0967,119.32,-67.5622
-50.9117,121.855,-69.2484
-50.7214,117.023,-68.7684
-52.177,124.365,-64.71
-56.0487,122.437,-66.2446
-56.4178,121.704,-70.3557
-57.3607,121.964,-68.053
-57.2398,121.75,-65.4309
-54.9656,121.613,-66.4087
-52.5412,119.786,-67.6626
-52.9314,118.58,-63.1141
-59.2026,116.182,-65.9088
-55.6194,120.292,-66.5259
-59.0765,118.13,-62.4949
-55.8873,122.482,-67.3571
-57.6881,121.106,-64.4036
-54.6382,119.115,-66.9936
-54.2214,113.642,-63.7788
-60.8877,123.889,-61.7909
-54.9401,120.74,-63.927
-57.2056,117.165,-65.7242
-57.7396,114.93,-64.1916
-54.7931,113.026,-62.973
-52.0636,120.373,-66.8504
-60.0604,124.006,-62.6318
-56.4982,121.979,-67.2518
-55.5868,119.128,-66.8103
-55.5822,121.29,-70.4181
-53.7833,123.94,-65.1575
-53.4231,114.217,-66.3694
-60.2863,122.116,-65.0732
-52.9028,118.934,-66.2288
-59.0628,121.452,-61.7364
-61.5414,119.579,-66.9143
-55.9685,118.599,-62.85
-54.222,126.036,-64.7238
-55.2912,121.746,-69.1124
-52.3259,118.738,-62.5241
-54.9309,119.328,-68.2898
-51.3865,118.248,-65.3889
-59.9832,120.955,-64.5938
-54.5117,116.793,-67.8922
-52.366,120.536,-71.9833
-54.3712,120.252,-64.0473
-55.9288,120.459,-67.1948
-58.2783,119.134,-68.0493
-57.1716,118.913,-68.184
-51.4985,117.246,-66.7289
-57.9374,121.022,-71.9425
-58.273,125.337,-65.7535
-51.6571,120.917,-65.3906
-57.8674,117.869,-65.1454
-52.7566,122.148,-63.7963
-55.0592,118.225,-63.5119
-59.9258,120.69,-65.9944
-58.4633,116.525,-64.5558
-55.3304,123.41,-65.8241
-56.4124,117.729,-66.4857
-62.7513,119.214,-71.6547
-62.7698,124.763,-66.0307
-57.7653,123.929,-62.4996
-61.5349,123.935,-68.8351
-60.1982,117.306,-67.8848
-63.6103,120.417,-64.9068
-52.1616,120.565,-68.5412
-53.6745,116.861,-69.1225
-61.9718,116.113,-65.956
-56.4531,122.751,-64.1312
-60.1255,120.568,-68.186
-62.6258,117.297,-69.9119
-53.7928,119.151,-64.9889
-56.4701,119.402,-67.8839
-54.292,117.636,-66.0698
-55.3236,120.098,-67.8158
-54.9122,120.622,-71.2857
-55.8904,120.821,-68.2087
-50.1697,124.825,-65.7334
-53.5212,121.094,-66.4176
-59.1591,120.152,-70.7415
-54.7942,121.337,-71.0935
-50.2161,123.941,-66.7705
-50.5152,117.222,-67.8876
-57.8441,119.707,-67.3625
-59.3847,121.268,-69.5518
-48.2692,123.724,-66.6959
-55.1504,121.151,-68.9768
-51.1266,121.142,-64.7545
-53.0788,115.452,-63.6282
-52.904,121.039,-67.4879
-60.8771,118.434,-62.6732
-57.1883,120.58,-72.0081
-62.4499,118.275,-70.3234
-59.0197,112.726,-70.628
-52.5391,115.793,-67.615
-59.8984,122.521,-70.0175
-57.3895,122.014,-71.3215
-52.5176,125.04,-65.6089
-57.4822,116.959,-68.504
-58.9217,118.561,-70.7452
-57.8791,117.688,-70.7428
-58.5507,118.835,-68.3296
-55.109,114.167,-64.8548
-55.1429,115.453,-63.9805
-55.5723,120.157,-64.8847
-52.2696,119.925,-72.68
-51.2466,113.437,-66.148
-53.487,117.997,-65.214
-53.0273,116.399,-71.8553
-53.7212,114.855,-67.8695
-56.6903,117.671,-63.8359
-57.6131,122.118,-67.0437
-56.262,118.345,-68.1589
-57.4715,119.967,-66.6402
-57.2121,117.857,-61.7279
-59.2516,122.451,-67.1161
-49.9649,122.881,-68.3344
-56.8585,117.488,-69.1605
-57.8073,120.747,-67.2394
-56.4535,119.91,-65.8056
-57.6083,123.246,-65.0512
-61.22,115.267,-65.3456
-61.2742,123.692,-65.2937
-64.6242,122.872,-64.7098
-56.3705,117.13,-66.4904
-51.584,118.734,-67.0047
-57.2856,112.803,-64.7186
-56.4879,121.571,-68.1636
-61.2945,123.009,-61.747
-48.1151,121.167,-66.5661
-61.4372,118.179,-67.205
-52.0989,119.495,-70.2362
-59.4454,115.007,-62.7544
-53.4461,120.196,-67.1732
-53.1077,118.323,-69.5273
-56.4701,123.516,-66.3346
-56.2413,117.086,-71.5149
-56.0896,116.728,-67.8321
-53.8652,116.909,-67.2076
-57.3234,116.007,-61.7461
-56.3569,119.53,-65.5121
-54.8231,121.011,-66.893
-58.4265,120.313,-65.6563
-57.2888,120.96,-71.357
-56.0913,119.624,-67.8498
-53.8249,122.865,-61.7385
-56.7858,114.703,-70.8207
-55.8841,126.003,-65.5713
-50.9718,117.081,-69.8097
-56.8701,119.385,-69.5505
-57.6388,121.368,-63.0495
-60.7315,122.459,-61.73
-56.9564,119.347,-63.4872
-61.531,118.898,-65.6429
-61.032,120.573,-71.7305
-53.14,117.065,-63.2525
-55.0095,119.308,-64.8603
-56.8117,122.09,-65.0381
-58.7419,115.703,-66.5055
-56.4099,112.377,-63.8223
-51.8767,115.55,-63.37
-56.9421,119.742,-66.9782
-57.7928,120.927,-69.2738
-58.6491,111.888,-65.904
-59.3356,120.91,-67.2767
-52.8396,116.235,-71.0664
